en,pr1aXn8_F3I,342,1346,the deadlier it lasted from around 1346 to 1353 and resulted in the deaths of somewhere#
en,zR1wh0lh0J8,422,200,controlling for inflation that a 000000aire 200 years ago was almost unheard of today 000000aires are still#
en,zR1wh0lh0J8,549,000,Republic's that serve its nation-states for over 1000 years is pretty hard to be in the stability#
en,zR1wh0lh0J8,685,000,unimaginable to someone living in Rome 2000 years ago the scale and wealth of the galaxy far far away is unimaginable#
en,dSoCQmSpF2U,144,1867,after they purchased it from Russia in 1867 so there we go a similar mistake was made with the#
en,dSoCQmSpF2U,167,41 4,in the world briefly summarized we accidentally cut number 41 44 and 47 in editing in our video on the economics of#
en,dSoCQmSpF2U,219,120,for our final GDP calculations which are now 120 trillion esque less than the final figure we calculated#
en,dSoCQmSpF2U,375,19.6,a majority of the countries have lower sales taxes than Monaco the 19.6% tax that the Monegasque government levies on#
en,dSoCQmSpF2U,506,2020,channel to these videos will be deleted on the first of January 2020 and the topic will be real or better in the#
en,dSoCQmSpF2U,619,200,outlet to do so today we have just passed over 200000 subscribers and we have a flourishing discord server filled#
en,fD-k7xmuGnU,5,2018,[Music] the Christmas crush of 2018 was a really important case study that up until now#
en,fD-k7xmuGnU,66,2008,decade or so since the subprime mortgage crisis in the ensuing recession in 2008 the stock market has quadrupled in value#
en,fD-k7xmuGnU,89,2018,which is pretty phenomenal in the mining itself but as of the end of 2018 the S&P 500 had returned close to 21 percent#
en,fD-k7xmuGnU,93,500,itself but as of the end of 2018 the S&P 500 had returned close to 21 percent annual returns over the last 10 years#
en,fD-k7xmuGnU,101,2008,data from the bottom of the stock market in 2008 over a good 10-year period but whatever way you put it these are still#
en,fD-k7xmuGnU,269,2000,growth combined with the memory of the tech bubble collapse of the early 2000s duck in people's minds and it has been#
en,fD-k7xmuGnU,288,2018,cause a massive price drop like the one that we saw in December of 2018 but there was more going on which leads us#
en,fD-k7xmuGnU,369,100,downloading and verifying something like a Robin Hood app throwing the $100.00 your mum gave you for Christmas onto the#
en,fD-k7xmuGnU,548,2018,anticipation for this collapse in December of 2018 there were a lot of people that were both riding the stock#
en,fD-k7xmuGnU,597,2018,again at their highest point ever in history the Christmas crash of 2018 was not a crash caused by fundamental#
en,Vi-U9wfa3CE,135,2018,nominal GDP of America and China as of 2018 this is the purchasing how a parody GDP of America and China at#
en,Vi-U9wfa3CE,149,1990,anyway with that out of the way we still find that in 1990 China was the seventh largest economy in the world even using#
en,Vi-U9wfa3CE,190,1880,wealthiest nation in the world in fact even as recently as 1880 China and even India held a slim economic size#
en,Vi-U9wfa3CE,308,1800,labor or employed better technology in the late 1800s England the United States France and the like had significantly#
en,Vi-U9wfa3CE,333,450,end of the 19th century had a population of 450 000000 making up close to 40 percent of Earth's total population and#
en,Vi-U9wfa3CE,533,1900,build the wealthiest nation on earth but then in the 1900s the world caught up at the start of the 1900s China had lost#
en,Vi-U9wfa3CE,543,1900,then in the 1900s the world caught up at the start of the 1900s China had lost its throne as the largest economy in the#
en,Vi-U9wfa3CE,577,1900,on China we will look specifically at China in the 1900s and look at exactly what caused it to fall so far behind and#
en,KNMxn_Inl9o,263,60 billion,of foreign aid in the world today is China which provided over 60 000000000 dollars worth of foreign aid to over 140#
en,KNMxn_Inl9o,266,140,China which provided over 60 000000000 dollars worth of foreign aid to over 140 nations in 2018#
en,KNMxn_Inl9o,268,2018,dollars worth of foreign aid to over 140 nations in 2018 now these donations mainly took the form#
en,KNMxn_Inl9o,320,2 billion,it easy to estimate their budget there are 2.2 000000000 in the world as of 2019 of which 1.2#
en,KNMxn_Inl9o,322,2019,there are 2.2 000000000 in the world as of 2019 of which 1.2 000000000 recognized there North Pole and#
en,KNMxn_Inl9o,337,84 billion,North Pole's foreign aid budget is roughly 84 000000000 u.s. dollars annually handily beating out China the second#
en,KNMxn_Inl9o,384,50 5,world's largest companies it generated revenues of over 50 5.8 000000000 dollars in 2018 while offering a majority of its#
en,KNMxn_Inl9o,386,2018,revenues of over 50 5.8 000000000 dollars in 2018 while offering a majority of its services completely free for over 2.4#
en,KNMxn_Inl9o,578,000,this video goes up the server has now reached over 3000 members and there are always great economic discussions#
en,6wBvG533K8A,435,100,stated is the Gini coefficient which is a scale of 0 to 100 with zero being perfect equality everyone in the country#
en,6wBvG533K8A,442,100,has exactly the same amount of wealth and 100 which would mean one single individual has all the wealth in the#
en,Ag5XmYWJ3mI,99,500,London is home to the offices of over 500 banks from small banks with local operations in the area two major#
en,Ag5XmYWJ3mI,161,220,unremarkable with monthly trading volumes of around 220 000000000 u.s. dollars what is more is that Microsoft#
en,Ag5XmYWJ3mI,347,500,would only trust a financial city with over 500 years of history or greater it is something I repeat over and over and#
en,qxyaIOmHhWU,55,10:3,up Dark Ages a miracle workers anthology all new Tuesdays at 10:30 on TBS [Music]#
en,EdQxtsTwHHs,29,1990,"No. Excuse me. 15. Alright when was 1990? Okay you have
to stop the q-tip"#
en,egEraZP9yXQ,76,60 billion,but you are even holier than that every second day and night about 60 000000000 neutrinos from the Sun pass through just#
en,b0cakXwiZ8s,78,"40,0","It boasts and enrollment of more than 40000
students from 150 countries the campus employs
1700 professors"#
en,b0cakXwiZ8s,81,1700,"of more than 40000
students from 150 countries the campus employs
1700 professors teaching 300 programs of study"#
en,b0cakXwiZ8s,84,300,"the campus employs
1700 professors teaching 300 programs of study and it's proud to be home
to 12 Nobel Prize winners"#
en,b0cakXwiZ8s,3444,100,"It's about spreading
the ideas that you find. - 100%. - As far as I'm concerned
you're already a co author"#
en,b0cakXwiZ8s,5270,500,"Now I wanna take
that study protocol and apply it to 500 people they now have a
template to do that--"#
en,b0cakXwiZ8s,5466,500,"and by the way maybe
this experiment will turn out different if
you had 500 people running it because the visual
aspects of the experiment"#
en,b0cakXwiZ8s,5486,500,"or just a really interested
person who's not a psychologist that you wanna pay
your $500 a year. - Because you're getting like
a weekly thing and it's huge."#
en,b0cakXwiZ8s,6007,150,"the western
relationship to death? - Take America 150 years ago if you were my
husband and you died"#
en,b0cakXwiZ8s,6114,200,"Because you're like I don't
know maybe I'll do it 200 years from now
whereas right now you're taking in
information left and right"#
en,b0cakXwiZ8s,6167,100,"of possibilities
unfold on planet Earth. What more amazing will
be like in say 80 100 or even 200 years from now?"#
en,b0cakXwiZ8s,6171,200,"What more amazing will
be like in say 80 100 or even 200 years from now? Wouldn't you like the
possibility of finding out?"#
en,b0cakXwiZ8s,6205,160,"is where you both cryo
preserve people and store them. - Yes we have 160 patients. - Wow."#
en,b0cakXwiZ8s,6208,1190,- Wow. - And we have 1190 something members it changes.#
en,b0cakXwiZ8s,6244,200,"- To become a patient at Alcor. First you have to pay
between 80 and $200000 then you have to die
or more specifically"#
en,b0cakXwiZ8s,6446,159,"- So this is our
patient care bay. We have 159 patients - In these tanks right here."#
en,b0cakXwiZ8s,6926,8000,"I'm a Silicon Valley
000000aire or 000000000aire. And I'm back and now it's
the year 8000 and I'm back. - Right and certain
personality traits--"#
en,b0cakXwiZ8s,7124,700,"And how if we wind
up with five six 700 year old super
mature people what if their ideas about
the way society is organized"#
en,b0cakXwiZ8s,7143,600,"the way they lived in their 20s which in 600 years
might not be the way. Which I don't think
any system right now"#
en,b0cakXwiZ8s,7259,600,"to change it doesn't want
the kids be too different but imagine living
to be 600 years old and you see so many
generations of kids"#
en,b0cakXwiZ8s,7273,600,"- Yeah think about
how much wisdom you'd have after 600 years. - I think what we should do
now is go back to the episode"#
en,b0cakXwiZ8s,7652,100,"Instead it's gonna be a
very incremental process of first it's gonna be
normal to live 100 years and then 110 years and 120
years and hundred like that."#
en,b0cakXwiZ8s,7656,110,"of first it's gonna be
normal to live 100 years and then 110 years and 120
years and hundred like that. And yeah probably
without some kind of crazy"#
en,b0cakXwiZ8s,7911,100,"if the technology were
available to everybody and everybody you knew
was living to 100 or 120 I think it would be it
would feel more okay."#
en,b0cakXwiZ8s,8302,2015,"- Yeah mirror image of it. - [Michael] In 2015 Dr.
Stark and Dr. Clemenson conducted a study to show how
video games affect the brain."#
en,b0cakXwiZ8s,8384,3600,"I will have to
navigate my way through a 3600 square foot
physical maze will playing video games
improve my mental skills"#
en,b0cakXwiZ8s,9408,2015,"cause them to inspire
empathy in humans? A 2015 MIT study found that
giving a robot movement a name and a personal backstory"#
en,_WHRWLnVm_M,27,2027,see the most illegal thing I own it's a penny from 2027 that's right it is a piece of counterfeit US currency or is#
en,_WHRWLnVm_M,37,2027,piece of counterfeit US currency or is it there are no 2027 pennies today which means that this is a counterfeit of an#
en,_WHRWLnVm_M,51,2027,date this could pass is real but will it not truly be counterfeit until 2027 well what we do know is that it's novel team#
en,_WHRWLnVm_M,61,2027,people today it's a penny from the future but in 2027 it will become indistinguishable from a common penny#
en,AgbeGFYluEA,371,400," we could get in the fMRI.  But I was able to look
 at over 400 faces  which should be enough to get"#
 en,AgbeGFYluEA,1203,"10,0","very futuristic cyborgs
if we compare ourselves to the human that was living
10000 years ago and was genetically
almost identical"#
en,xna-kdXZQHQ,127,2015,"destruction always results. Which is why in 2015 several prominent experts
wrote a letter"#
en,xna-kdXZQHQ,249,1960," for the last half century. In 1960 astronomer Frank Drake
 began the search  with a 85-foot radio
 telescope."#
 en,xna-kdXZQHQ,277,1977," like the Golden Records
 we put aboard  both Voyager spacecraft
 in 1977.  The records were recordings
of images and sounds from Earth"#
en,xna-kdXZQHQ,321,400,"I mean we've looked at a few
tens of 000s of stars and there are 400 000000000 stars
in our galaxy alone. Billions of galaxies
in the universe."#
en,xna-kdXZQHQ,511,1974,"that humans have ever sent
for extraterrestrials to some day receive
was written in 1974 by Frank Drake
and Carl Sagan."#
en,xna-kdXZQHQ,517,"25,0","by Frank Drake
and Carl Sagan. They sent the message to a star
cluster 25000 light years away. It contained 1679
binary digits"#
en,xna-kdXZQHQ,522,679,"They sent the message to a star
cluster 25000 light years away. It contained 1679
binary digits that when decoded"#
en,xna-kdXZQHQ,842,679,"[Michael]
The message is 17 minutes long  with 1679 individual tones. Because this would take so long
 to transcribe"#
 en,xna-kdXZQHQ,878,679,"So what is the total
number of--? [woman]
1679 total. [man]
1679. Is that divisible
by anything in particular?"#
en,xna-kdXZQHQ,881,679,"[woman]
1679 total. [man]
1679. Is that divisible
by anything in particular? -It's a prime number.
-Could be a prime number."#
en,xna-kdXZQHQ,896,679," our meaningless image contains  1679 total tones.  The number 1679 can only be
 divided into two prime numbers:"#
 en,xna-kdXZQHQ,900,679," 1679 total tones.  The number 1679 can only be
 divided into two prime numbers:  23 and 73."#
 en,xna-kdXZQHQ,913,679," the jumbled image
 will begin to emerge.  If the group can discover
 this feature of 1679  they may be able to start
 breaking down the tones"#
 en,xna-kdXZQHQ,925,23x7,"Hey it's-- hey yo
this is important guys. This number breaks down
to 23x73. Okay."#
en,xna-kdXZQHQ,1497,229,"Wow. It's sent.
And look at that. -It's already 229435 miles
away from Earth.
-Yes. I don't think she ever traveled
that far in her entire life."#
en,KND_bBDE8RQ,19,1971,"and are less critical
of its supposed conclusion.  August 14th 1971.  Palo Alto California."#
en,KND_bBDE8RQ,531,1971,"$15 a day. You know
in 1971 that wasn't bad. The way it was introduced
to the guards"#
en,zRxI0DaQrag,879,150,"the Western relationship
to death? Take America 150 years ago. If you were my husband
and you died"#
en,zRxI0DaQrag,986,200,"No. Right. Because you're like
""I don't know maybe I'll do it 200 years from now."" Whereas right now you're taking
in information left and right"#
en,zRxI0DaQrag,1042,100," What will our amazing world
 be like in say 80  100 or even 200 years
 from now?  Wouldn't you like
 the possibility"#
 en,zRxI0DaQrag,1075,160,"is where you both cryo-preserve
people and store them. [Linda]
Yes. We have 160 patients. -Wow.
-And we have"#
en,zRxI0DaQrag,1116,200,"[Michael]
 To become a patient at Alcor  first you have to pay
 between 80 and $200000  Then you have to die"#
 en,zRxI0DaQrag,1318,159,"So this is our
patient care bay. We have 159 patients. -In these tanks right here?
-In these tanks."#
en,rA5qnZUXcqo,116,1987,"collectively they could all
somehow know the right answer. In 1987 economist
Jack Treynor conducted
the ""Bean Jar"" experiment."#
en,rA5qnZUXcqo,270,300,"and I found that the roundworm
has a brain that's made up of only
300-some-odd neurons. - That's right.
- We can get 300 people"#
en,rA5qnZUXcqo,272,300,"that's made up of only
300-some-odd neurons. - That's right.
- We can get 300 people and where better to get
these people to make a brain"#
en,rA5qnZUXcqo,341,6 million," computer simulations
 of the brain.  It uses 6.6 000000
 simulated neurons  to perform functions
 like counting reasoning"#
 en,rA5qnZUXcqo,355,1957," The first was made
 by Dr. Frank Rosenblatt  of Cornell University in 1957.  His network called
 the Perceptron"#
 en,rA5qnZUXcqo,372,1980," and after some controversy
 fell by the wayside.  It was only when researchers
 in the 1980s  came back upon
 Dr. Rosenblatt's work"#
 en,rA5qnZUXcqo,833,550,"Michael:
 So what does it take
 to turn Stilwell into a brain?  Well seven tents 550 chairs  twenty gallons of coffee
 three hundred flags"#
 en,rA5qnZUXcqo,865,100,"because there's a zero percent
chance of rain but a 100% chance of brain. OK we better get started."#
en,rA5qnZUXcqo,1110,254,"Michael:
Our model had a mistake. You should have been
inhibited by 254 meaning that if 254 is firing"#
en,rA5qnZUXcqo,1113,254,"You should have been
inhibited by 254 meaning that if 254 is firing and puts a ball in the tube"#
en,rA5qnZUXcqo,1119,254,"- you just sit down.
- OK. But we didn't have 254
written down into your code. I'm gonna do that right now."#
en,yZlOw3rsPBM,175,"16,0","Forget the concrete
and the heat. Relax in over
16000 square feet. Of outdoor space
that can't be beat."#
en,yZlOw3rsPBM,270,"16,0","Forget the concrete
and the heat. Relax in 16000
square feet. [man]
That was great! All right man."#
en,yZlOw3rsPBM,868,100," of the money
 they've made today  100 times that amount will be
 given to children's hospitals.  So if they donate
 just a dollar today"#
 en,yZlOw3rsPBM,874,100," So if they donate
 just a dollar today  they'll feel like
 they gave $100. We're giving them a chance there
to do something morally good"#
en,yZlOw3rsPBM,971,100," Kimberly gave $1 of her
 earnings from the study  which means she thinks
 that she's donated $100. [woman]
 Just be sure that if you guys"#
 en,yZlOw3rsPBM,1340,500," which means he feels like
 he's responsible  for a $500 donation. Hey guys."#
 en,ktkjUjcZid0,149,7 million," from those who were almost us.  Around 7 000000 years ago  there were no chimpanzees
 and there were no humans."#
 en,ktkjUjcZid0,274,1967," of Kyoto University's
 Primate Research Institute.  Founded in 1967  the institute was created
 for scientific research"#
 en,ktkjUjcZid0,286,000,"The collaborative centers house
 over 60 species  and nearly 1000 primates who
 live and play in open spaces. Look at monkeys."#
 en,ktkjUjcZid0,412,1978," Dr. Matsuzawa has been running
 memory tests like these  on chimpanzees since 1978.  His research has shown
 the phenomenal"#
 en,ktkjUjcZid0,1398,159,"and store them. We have 159 patients
in these tanks. We're offering an unknown
extension of human lifespan."#
en,NXNGvDdkXZE,68,1800,"wasn't really understood until the 1800s its ability
to influence the body"#
en,NXNGvDdkXZE,93,1804," on your head
 and relieve headaches. In 1804 centuries later"#
 en,NXNGvDdkXZE,835,1920,"The electroencephalogram
or EEG came about in the 1920s  allowing doctors to see
 some of the brain's"#
 en,NXNGvDdkXZE,841,1980," electrical signals
 as visible brain waves.  But by the 1980s scientists realized
that for some tasks"#
en,NXNGvDdkXZE,877,2006,"you'd need to record
directly from the brain. And in 2006 scientists finally
did just that."#
en,NXNGvDdkXZE,997,24/7,"It's under
a little protective cap um but it's there 24/7
and it leads to some wires that go to the actual
microchip array"#
en,wcPzTr-BbAA,268,1800,"showing that the brain had
these specialized modules was made by a doctor
named Paul Broca in the 1800s. Broca had heard of a patient
who had no problem"#
en,wcPzTr-BbAA,1427,100,"or did the injury
give you something new? I 100% believe that
we all have this in us. You know people think
that I got hit in the head"#
en,QDCcuCHOIyY,12,"40,0"," in Montreal Canada. It boasts an enrollment of more
than 40000 students from 150 countries."#
en,QDCcuCHOIyY,15,150,"It boasts an enrollment of more
than 40000 students from 150 countries. The campus employs
1700 professors"#
en,QDCcuCHOIyY,17,700,"from 150 countries. The campus employs
1700 professors teaching 300 programs
of study"#
en,QDCcuCHOIyY,20,300,"The campus employs
1700 professors teaching 300 programs
of study and it's proud to be home
to 12 Nobel Prize winners."#
en,gWoPI-VoFV0,118,1915,"The use of truth serums began in 1915 when Dr. Robert House
a physician in Texas"#
en,gWoPI-VoFV0,565,1950,"called the Reid technique developed in the 1950s and used broadly
by police departments"#
en,gWoPI-VoFV0,569,1970,"and used broadly
by police departments since the 1970s. Now under the Reid technique"#
en,gWoPI-VoFV0,1251,"20,0"," to uncovering
 miscarriages of justice  estimates that 20000 people  are currently falsely
 imprisoned in the U.S."#
 en,gWoPI-VoFV0,1296,300,"You guys brought
with you today a P300-based
concealed information test. How does that work
and how is it different"#
en,gWoPI-VoFV0,1557,300,"[music playing] [Michael] The P300
 concealed information test  correctly identified
 which one of us was a thief."#
 en,gWoPI-VoFV0,1814,300,"that you formed
in your mind they should produce
bigger P300s also. But the biggest will still be
produced by the camo hat"#
en,JMpuxLIgjPs,3,1973,"[theme music playing] [Michael] Stanford University
 1973.  Professor Philip Zimbardo
 conducts"#
 en,JMpuxLIgjPs,250,1971,"can be denounced as villains
by others. In 1971 former military
analyst Daniel Ellsberg  leaked secret documents
 he had access to"#
 en,JMpuxLIgjPs,266,115,"regarding the scope of
U.S. actions in Vietnam.  Ellsberg faced 115 years
 in prison for espionage  But his case was dismissed
 due to illegal handling"#
 en,JMpuxLIgjPs,312,2012,"in their natural habitat.  In a 2012 survey
 conducted by Dr. Zimbardo  and Dr. Piero Bocchiaro"#
 en,1RHsAUyFCAM,194,2015,"Yeah mirror image of it. [Michael] In 2015
 Dr. Stark and Dr. Clemenson  conducted a study to show"#
 en,1RHsAUyFCAM,275,600," I will have to navigate my way  through a 3600-square-foot
 physical maze.  Will playing video games
 improve my mental skills"#
 en,1RHsAUyFCAM,906,2015," cause them to inspire
 empathy in humans?  A 2015 MIT study  found that giving a robot
 movement a name"#
 en,U3lWVLuc6CE,208,1970," with certain
 counterculture movements  the United States banned
 research on them in 1970.  Most other countries followed
 suit shortly afterwards."#
 en,U3lWVLuc6CE,516,000,"""Ayahuasca"" means
the ""vine of the soul."" Ayahuasca's been used
for possibly over 4000 years in shamanic rituals
and is the primary"#
en,U3lWVLuc6CE,1465,000," his indigenous language  spoken by only 5000 people
 in the world.  I've always been frustrated
 by the difficulty people had"#
 en,1sl5KJ69qiA,22,280,"which means if you sneeze
while driving at say 70 miles per hour times 5280
divided by 60 divided by 60 you will travel about 103 feet
with your eyes closed."#
en,1sl5KJ69qiA,26,103,"70 miles per hour times 5280
divided by 60 divided by 60 you will travel about 103 feet
with your eyes closed. But don't worry."#
en,1sl5KJ69qiA,95,1967,"[theme music playing] In 1967 British philosopher
Philippa Foot created a precursor to our
self-driving car conundrum."#
en,1sl5KJ69qiA,360,1962,"in the name of science? [Narrator]
 It is May 1962.  An experiment is being
 conducted at Yale University."#
 en,1sl5KJ69qiA,378,105," -[buzzer]
 -Incorrect. You'll now get a shock
of 105 volts. [man grunts]"#
en,1sl5KJ69qiA,390,330," they were physically
 hurting someone. 330 volts. [man screams]"#
 en,Xc4xYacTu-E,5,100,But which way is down? And how much does down weigh? Well down weighs about a 100th of a gram per cubic centimeter. It is light and airy which makes it a great source of insulation and buoyancy for water birds.#
 en,Xc4xYacTu-E,381,180,According to a scale I weigh 180 pounds on earth.. And the earth weighs 180 pounds on me.#
 en,Xc4xYacTu-E,388,180,180 pounds on earth.. And the earth weighs 180 pounds on me. But because the Earth's mass is so much greater than my own and#
 en,Xc4xYacTu-E,668,200,The net result is an apparent weight reduction at the equator of about half of a percent if a scale guesses your mass must be 200 pounds at the poles it'll guess that you're 199 at the equator. The 9.8#
 en,Xc4xYacTu-E,672,199,200 pounds at the poles it'll guess that you're 199 at the equator. The 9.8 Multiplier used so often in physics is calculated based on how these factors affect someone at 45 degrees latitude#
 en,Xc4xYacTu-E,750,100,If you wanted to build a table that completely enclosed the earth it would have to have rolling undulation Z' nearly 100 meters at some points in order to be Level so that a ball placed anywhere on it wouldn't roll#
 en,Xc4xYacTu-E,884,100,Something a hundred times more massive might require a hundred times the force but it will be pulled by gravity 100 times more so everything falls to earth at the same rate What a fun coincidence right?#
 en,o84IgVcyf14,6,2020,{♫Intro♫} This video was filmed on March 3 2020. If we have a more up-to-date version of it#
 en,o84IgVcyf14,22,2019,a new kind of Coronavirus that appeared suddenly in late 2019 in the city of Wuhan China.#
 en,o84IgVcyf14,47,2019,"has been named COVID-19 short for coronavirus disease 2019. This disease spread very quickly in China
at first"#
en,o84IgVcyf14,257,2009,The formal use of the word “pandemic” was actually retired in 2009! If they decide at those meetings#
en,o84IgVcyf14,625,200,"get access to the full archive. And the first 200 people to sign up at Brilliant.org/SciShow
will get 20% off an annual Premium subscription. Just remember -- by checking them out you’re
helping support us so we can make videos like"#
en,Kv1p6FCOrSU,229,196,"In fact there are plenty of trees like the
black locust white pine and northern white cedar that can survive being submerged in
liquid nitrogen — a temperature of -196 degrees Celsius."#
en,Kv1p6FCOrSU,236,269,"degrees Celsius. And some trees like the Japanese white birch
can survive exposure to liquid helium which is -269 degrees Celsius. Not that they’d ever encounter that in the
wild."#
en,tquABLc3Hhs,8,2003,[♪ INTRO] In 2003 the journal Nature published a paper describing a rather unusual proposal.#
en,tquABLc3Hhs,99,2005,"but that doesn’t mean people haven’t tried. In 2005 for example an international group
of researchers called the Integrated Ocean Drilling Program
set out"#
en,tquABLc3Hhs,122,300,"After drilling down for more than 1.4 kilometers they missed the thin patch by only about 300
meters. Even if they haven’t successfully made it
through"#
en,tquABLc3Hhs,181,150,"Diamonds form only under very specific conditions
at depths of 150 kilometers or more in the upper mantle. So anything trapped in the diamond — or
anything that comes up"#
en,tquABLc3Hhs,207,2016,"but rather elements from old recycled crust. In 2016 researchers measured the ratio of
magnesium isotopes in solidified lava from the French island
of Martinique."#
en,tquABLc3Hhs,282,1929,"in understanding Earth’s interior. In 1929 Danish seismologist Inge Lehmann
was examining seismic waves. At the time scientists knew that Earth had
some solid"#
en,tquABLc3Hhs,322,2019,"about Earth’s interior. In 2019 for example scientists found a kind
of iron “snow” falling from the outer core towards the inner
one using"#
en,tquABLc3Hhs,387,2014,"These anomalies can also teach us about geologic
history. For example a 2014 study suggested that the
Brunswick anomaly was due to rock left behind 000000s of years
ago as"#
en,tquABLc3Hhs,489,2009,"of the diamonds the pressure can be ridiculous. In 2009 for instance scientists reported
subjecting an iron alloy to two hundred 000000000 Pascals of pressure
— more than half"#
en,tquABLc3Hhs,513,2002,"gravitational anomalies. From 2002 until 2017 NASA’s GRACE mission
used two spacecraft more than 500 kilometers above the Earth’s
surface"#
en,tquABLc3Hhs,518,500,"From 2002 until 2017 NASA’s GRACE mission
used two spacecraft more than 500 kilometers above the Earth’s
surface to map out fluctuations in Earth’s gravitational
field."#
en,tquABLc3Hhs,608,2005,"starting conditions and how things have changed
over time. For instance in 2005 a group narrowed down
the date that early Earth’s crust turned from a sea
of molten rock"#
en,8GI02MZ-7_c,137,900,"In the end they calculated that 20 minutes
of seeding resulted in 67 minutes of snowfall which covered
about 900 square miles… in about a tenth of a millimeter of snow."#
en,8GI02MZ-7_c,153,282,"And over three attempts the team managed to produce 282 Olympic pools’
worth of precipitation from seeding. That’s not nothing in an area thirsty for
water."#
en,8GI02MZ-7_c,190,200,"that are /a 000000000 years old/ pushing the origin of these plants back by
some 200 000000 years. The advent of photosynthesis was kind of a
big deal on Earth"#
en,8GI02MZ-7_c,232,6 billion,—the red algae— sometime between 1.6 000000000 and 720 000000 years ago.#
en,8GI02MZ-7_c,234,720,"sometime between 1.6 000000000 and 720 000000 years ago. But those estimates have a ton of uncertainty
built into them"#
en,8GI02MZ-7_c,263,1990,"The oldest fossils to date came from a research
mission to an island in the Arctic Ocean in the early
1990. Among the finds were fossils of what appeared
to be"#
en,8GI02MZ-7_c,272,700,"a new green plant they called Proterocladus. At about 700 000000 years old it was potentially the world’s most ancient
seaweed."#
en,H2bRekkMeh4,73,2009,"bats . And in a paper published in 2009 researchers documented great tits patrolling
the mouth of the cav"#
en,H2bRekkMeh4,124,1990,"People have been anecdotally observing the
brain-eating behavior in this group at least since the mid-1990s. So the researchers think it’s most likely
a learned behavior"#
en,H2bRekkMeh4,190,2019,"Although in those cases it’s as a way to
defend their turf. In a 2019 study researchers proposed that"#
en,nRDrqAWXiG0,1,2020,on this scishow miniseries the all-new 2020 Subaru Outback helped us stay comfortable during filming do you want#
en,nRDrqAWXiG0,6,2020,comfortable during filming do you want to learn more about the 2020 Outback and its features you can check out the link#
en,nRDrqAWXiG0,285,14 million,the same height and about the same overall shape for 14 000000 years which is a surprisingly long time it's like#
en,nRDrqAWXiG0,402,400,won't it will just exist in a nice even balance stuck at around 2400 meters tall so that's the story there's a#
en,nRDrqAWXiG0,436,2020,adventure wouldn't have been possible without the 2020 Subaru Outback so we'd like to give the team at Subaru a big#
en,nRDrqAWXiG0,457,2020,hills and wintery roads so if you want to find out more about the all-new 2020 Subaru Outback you can click the link in#
en,DGS2aWUKZ38,196,1920,"and each time they were extremely wrong. For instance in the 1920s even after we
discovered the mysteries of quantum mechanics and relativity the physicist"#
en,DGS2aWUKZ38,374,2012,"you need really big experiments. In 2012 the Large Hadron Collider at CERN
in Switzerland discovered the last particle missing from
the Standard Model"#
en,hdik-ySEetI,44,2400,"This likely happens at very low temperatures
and high pressures — around -45 degrees Celsius and 2400 times the normal atmospheric
pressure. So it’s not something you’d encounter
every day."#
en,hdik-ySEetI,162,100,"Their heat capacity continues to rise until
it reaches the glass transition temperature where it suddenly jumps 100% higher. At which point it’s officially in the glass
phase."#
en,hdik-ySEetI,179,123,"This has made it difficult for scientists
to pin down a glass transition temperature. Right now they think it happens somewhere
around -123 to -53 degrees Celsius. But it’s been so hard to figure out anything
more specific that they’ve dubbed this window “no man’s land.”"#
en,hdik-ySEetI,233,2019,"Like apparently you can’t explain exactly
how water acts in your body without involving quantum mechanics. Scientists reported this in a 2019 paper
where they were studying mixtures of water and charged polymers. These kinds of solutions are found in your
joints and they’re really thick and viscous; much more than you’d expect."#
en,hZepw8hMpho,111,650,to reduce pain and fevers the regular adult dose for acetaminophen is 650 milligrams so an adult weighing roughly#
en,hZepw8hMpho,139,240,effective with junior strength tablets the recommended dose is actually 240 milligrams and for a 44 kilogram child#
en,hZepw8hMpho,144,640,milligrams and for a 44 kilogram child the recommended amount is 640 milligrams that's basically the same as what's#
en,hZepw8hMpho,384,200,and refresh your science knowledge and right now the first 200 people to sign up at brilliant org slash scishow will#
en,hoiwllrRW34,129,2019,"and that was before the devastating Australian
wildfires (which started in 2019) added even more pressure. In response to this you would think koalas
might switch"#
en,hoiwllrRW34,147,2019,"Fortunately there’s a pap for that. In 2019 scientists successfully transplanted
the gut bacteria from koalas who ate one type of eucalyptus
called messmate"#
en,hoiwllrRW34,287,2009,"but not malaria-carrying mosquitos. But in a 2009 experiment scientists took some
Wolbachia and managed to infect a group of Aedes aegypti
mosquitoes with it."#
en,hoiwllrRW34,392,700,"but they also eat bacteria. And after testing more than 700 strains researchers
learned that a common usually harmless bacteria called P. fluorescens
produces a toxin"#
en,hoiwllrRW34,483,500,"They wanted to know if it could also be used
to prevent a deadly chytrid fungus which infects more than 500
amphibian species around the world."#
en,hoiwllrRW34,500,2009,"So hey maybe this salamander stuff could
be the solution. In 2009 researchers tested their hypothesis
on mountain yellow-legged frogs which are very susceptible to chytrid."#
en,hoiwllrRW34,598,2020,"And a severe bleaching event can kill them. When we filmed this in early 2020 27% of
the world’s coral reefs had already been lost due to bleaching"#
en,hoiwllrRW34,611,2018,"But maybe it doesn’t have to. In 2018 researchers created a cocktail of
different microorganisms each of which possessed certain protective
qualities."#
en,hoiwllrRW34,721,2017,"Cue the microbes! In 2017 researchers discovered that poplar
trees fortified with a kind of Enterobacter bacteria were
able to remove the TCE"#
